id,lemma,normalized,pos,cefr_level,flelex_frequency,lexique_frequency,contextual_diversity,phonetic_ipa,morph_base,morph_structure,morph_decomposition,gloss_zh,decision_reason,eligibility_score,has_cfdict
4431,détailler,détailler,VER,B2,11.8188,3.136,0.90171,detaje,taille,1-1-1,_dé/taill(er).er,详述,target_content_with_gloss,0.850381,1
2471,claquer,claquer,VER,B2,11.8006,13.551,3.37722,klake,clac,0-1-1,/claqu(er).er,猛力,target_content_with_gloss,0.850316,1
5354,foi,foi,NOM,B2,11.7588,41.769,11.78506,fwa,foi,0-1-0,/foi,信仰；信念,target_content_with_gloss,0.850167,1
2764,composition,composition,NOM,B2,11.7479,4.636,1.62125,kɔ̃pozisjɔ̃,poser,1-1-1,_com/pos(er).ition,习作；作文,target_content_with_gloss,0.850128,1
1851,cage,cage,NOM,B2,11.7012,23.718,6.57073,kaʒ,cage,0-1-0,/cag(e),外壳；笼子,target_content_with_gloss,0.84996,1
12274,statistique,statistique,NOM,B2,11.6762,4.918,1.8861,statistik,statistique,0-1-1,/statist(ique).ique,统计；统计学,target_content_with_gloss,0.849869,1
11856,sensibilité,sensibilité,NOM,B2,11.623,4.269,1.76056,sɑ̃sibilite,sens,0-1-2,/sens.ib[i]lis.ité,悟性；感伤主义,target_content_with_gloss,0.849677,1
7404,liaison,liaison,NOM,B2,11.5979,25.18,7.08971,ljɛzɔ̃,lier,0-1-1,/li(er).aison,绑定；联系,target_content_with_gloss,0.849586,1
195,admiration,admiration,NOM,B2,11.5831,3.117,1.34568,admiʁasjɔ̃,mir(er),1-1-1,_ad/mir(er).ation,钦佩,target_content_with_gloss,0.849532,1
10386,psychologique,psychologique,ADJ,B1,25.0709,9.275,2.76332,psikoloʒik,,1-0-2,_psycho.log(ie).ique,心理；精神,target_content_with_gloss,0.849281,1
3240,coupable,coupable,NOM,B2,11.5044,22.528,18.75077,kupabl,coulpe,0-1-1,/cou(l)p(e).able,主犯；罪人,target_content_with_gloss,0.849245,1
6879,instituteur,instituteur,NOM,B2,11.3855,5.095,0.80067,ɛ̃stitytœʁ,{stitu},1-1-1,_in/{stitu}.teur,教师；教职员,target_content_with_gloss,0.848807,1
8625,net,net,ADJ,B2,11.3323,12.82,6.26761,nɛt,net,0-1-0,/net,一下子；乾净,target_content_with_gloss,0.84861,1
10213,protester,protester,VER,B2,11.3173,6.918,0.9951,pʁotɛste,tester,1-1-1,_pro/test(er).er,抗议,target_content_with_gloss,0.848554,1
7515,logique,logique,NOM,B2,11.2866,8.383,10.7624,loʒik,logos,0-1-1,/log(ique).ique,眉目；逻辑,target_content_with_gloss,0.84844,1
3221,couche,couche,NOM,B2,11.2568,21.826,12.23362,kuʃ,couche,0-1-1,/couch(e).e,一层；图层,target_content_with_gloss,0.848329,1
10429,punir,punir,VER,B2,11.2454,36.253,4.77955,pyniʁ,punir,0-1-1,/pun(ir).ir,发落；处分,target_content_with_gloss,0.848286,1
6456,impatience,impatience,NOM,B2,11.1784,5.573,2.52603,ɛ̃pasjɑ̃s,patience,1-1-1,_i(n)/m/pati(ence).ence,不耐烦,target_content_with_gloss,0.848035,1
8839,obstacle,obstacle,NOM,B2,11.1443,11.468,2.67453,ɔpstakl,{sta},1-1-1,_ob/{sta}.cle,阻碍；障碍,target_content_with_gloss,0.847907,1
14052,épidémie,épidémie,NOM,B2,11.0992,6.962,1.94274,epidemi,dème,1-1-1,_épi/dèm(e).ie,疫；瘟,target_content_with_gloss,0.847737,1
14095,équilibre,équilibre,NOM,B2,11.0594,10.778,4.17942,ekilibʁ,livre(poids),1-1-1,_équi/li(v)/br(e).e,匀称；平衡,target_content_with_gloss,0.847586,1
13342,utilité,utilité,NOM,B2,11.0593,5.532,2.376,ytilite,utile,0-1-1,/util(e).ité,功利；功用,target_content_with_gloss,0.847585,1
8130,minorité,minorité,NOM,B2,11.0581,3.177,0.79302,minoʁite,mineur,0-1-1,/min(eu/o)r.ité,少数,target_content_with_gloss,0.847581,1
10322,préparation,préparation,NOM,B2,11.0362,7.975,2.95468,pʁepaʁasjɔ̃,parer,1-1-1,_pré/par(er).ation,制剂；制备,target_content_with_gloss,0.847498,1
1949,capital,capital,ADJ,B2,11.0231,6.386,3.69259,kapital,capital,0-1-0,/capit(al),本金；本钱,target_content_with_gloss,0.847448,1
598,anonyme,anonyme,ADJ,B2,11.0188,14.576,3.96509,anonim,anonyme,1-0-1,_an.{onym(e)},不记名；无名,target_content_with_gloss,0.847431,1
14135,étape,étape,NOM,B2,10.9581,27.304,7.46632,etap,étape,0-1-0,/étape,地里；境界,target_content_with_gloss,0.8472,1
4192,dégrader,dégrader,VER,B2,10.897,3.475,0.46999,degʁade,grade,1-1-1,_dé/grad(e).er,贬,target_content_with_gloss,0.846965,1
8827,obscur,obscur,ADJ,B2,10.8858,8.041,1.54011,ɔpskyʁ,obscur,0-1-0,/obscur,幽暗；昏暗,target_content_with_gloss,0.846922,1
13122,triomphe,triomphe,NOM,B2,10.8047,4.823,2.1632,tʁijɔ̃f,triomphe,0-1-1,/triomph(e).e,捷,target_content_with_gloss,0.846608,1
11575,réveil,réveil,NOM,B2,10.7946,14.566,5.58941,ʁevɛj,éveiller,1-1-0,_r/éveil(ler),起床；闹钟,target_content_with_gloss,0.846569,1
3772,discrimination,discrimination,NOM,B2,10.6852,2.68,0.97214,diskʁiminasjɔ̃,crime,1-1-2,_dis/crim(e).in.ation,歧视,target_content_with_gloss,0.846143,1
9469,personnellement,personnellement,ADV,B2,10.6787,21.709,9.08145,pɛʁsonɛləmɑ̃,personne,0-1-2,/personn(e).elle.ment,亲口；亲自,target_content_with_gloss,0.846117,1
9342,patient,patient,NOM,B2,10.6587,88.598,11.54317,pasjɑ̃,patient,0-1-1,/pati(ence).ent,患者；耐心,target_content_with_gloss,0.846039,1
10868,refus,refus,NOM,B2,10.6568,6.611,2.76332,ʁəfy,refus,0-1-0,/refus,不愿,target_content_with_gloss,0.846031,1
8414,mutation,mutation,NOM,B2,10.6561,4.668,1.21862,mytasjɔ̃,muter,0-1-1,/mut(er).ation,突变,target_content_with_gloss,0.846029,1
13787,ère,ère,NOM,B2,10.6526,9.956,3.35426,ɛʁ,ère,0-1-0,/ère,年代；纪元,target_content_with_gloss,0.846015,1
6745,influencer,influencer,VER,B2,10.6397,9.858,6.63656,ɛ̃flyɑ̃se,flux,1-1-1,_in/fluen(ce).er,影响；感化,target_content_with_gloss,0.845964,1
7197,jouir,jouir,VER,B2,10.6305,10.203,1.67942,ʒwiʁ,jouir,0-1-1,/jou(ir).ir,过过,target_content_with_gloss,0.845928,1
2808,conception,conception,NOM,B2,10.6172,5.408,2.14942,kɔ̃sɛpsjɔ̃,concept,0-1-1,/concept.ion,形制；构想,target_content_with_gloss,0.845875,1
9272,participant,participant,NOM,B2,10.6057,3.339,0.95377,paʁtisipɑ̃,part,0-1-2,/part(ir).icip.ant,参与者；参加者,target_content_with_gloss,0.84583,1
11642,sagesse,sagesse,NOM,B2,10.6022,10.87,4.34783,saʒɛs,sage,0-1-1,/sag(e).esse,心智；智慧,target_content_with_gloss,0.845816,1
1634,bousculer,bousculer,VER,B2,10.5804,7.554,0.97367,buskyle,bouter,0-2-1,/bou(ter)[s]/cul.er,催促；挨挤,target_content_with_gloss,0.84573,1
9530,philosophie,philosophie,NOM,B1,23.0568,7.31,2.58726,filozofi,,1-0-2,_phil(o).soph(e).ie,哲学；理念,target_content_with_gloss,0.8456,1
9895,positif,positif,ADJ,B1,23.002,22.329,5.41488,pozitif,,0-1-0,/§positif§,正面；积极,target_content_with_gloss,0.845496,1
9816,pollution,pollution,NOM,B1,22.9658,2.453,0.88487,polysjɔ̃,,0-1-1,/pollu(er).tion,污染,target_content_with_gloss,0.845427,1
6565,incarner,incarner,VER,B2,10.4904,3.598,0.55879,ɛ̃kaʁne,chair,1-1-1,_in/carn(é).er,代表；体现,target_content_with_gloss,0.845373,1
13351,vaccin,vaccin,NOM,B2,10.4649,8.187,1.21709,vaksɛ̃,vaccin,0-1-0,/vaccin,疫苗,target_content_with_gloss,0.845271,1
1799,bénéfice,bénéfice,NOM,B2,10.4506,12.263,2.60104,benefis,bien,0-1-1,/béné.fice,利润；好处,target_content_with_gloss,0.845214,1
6403,imaginaire,imaginaire,ADJ,B2,10.4337,7.18,2.22443,imaʒinɛʁ,image,0-1-2,/imag(e).in.aire,假想,target_content_with_gloss,0.845147,1
2201,chantier,chantier,NOM,B2,10.4132,10.82,2.52449,ʃɑ̃tje,chantier,0-1-0,/chantier,工地,target_content_with_gloss,0.845064,1
868,assassinat,assassinat,NOM,B2,10.4048,11.275,3.28843,asasina,assassin,0-1-1,/assassin.at,暗杀；谋杀,target_content_with_gloss,0.845031,1
2285,chercheur,chercheur,ADJ,B2,10.3892,1.592,1.00735,ʃɛʁʃœʁ,chercher,0-1-1,/cherch(er).eur,研究人员；研究员,target_content_with_gloss,0.844968,1
4709,enseignant,enseignant,NOM,B2,10.373,5.949,1.34262,ɑ̃sɛɲɑ̃,enseigner,0-1-1,/enseign(er).ant,师尊；教员,target_content_with_gloss,0.844903,1
13386,valoriser,valoriser,VER,B2,10.3727,0.816,0.13778,valoʁize,valoir,0-1-2,/valo(i)r.is.er,计价,target_content_with_gloss,0.844902,1
2476,classer,classer,VER,B2,10.3556,14.56,22.06369,klase,classer,0-1-1,/class(e).er,位列；分类,target_content_with_gloss,0.844833,1
6362,identique,identique,ADJ,B2,10.3537,10.003,2.17085,idɑ̃tik,idem,0-1-1,/ide(m/n)[t].ique,一水儿；一致,target_content_with_gloss,0.844825,1
701,approprier,approprier,VER,B2,10.3093,7.889,3.70024,apʁopʁije,propre,1-1-2,_a(d)/p/propr(e).i.er,侵占；偷取,target_content_with_gloss,0.844646,1
4960,expansion,expansion,NOM,B2,10.3039,2.801,1.07777,ɛkspɑ̃sjɔ̃,épandre,1-1-1,_ex/(é)pan(dre)/s.sion,扩展；扩张,target_content_with_gloss,0.844624,1
2980,constant,constant,ADJ,B2,10.2949,6.373,1.85854,kɔ̃stɑ̃,{stant},1-1-1,_con/{st(ant}.ant,一贯；不渝,target_content_with_gloss,0.844587,1
4209,délicat,délicat,ADJ,B2,10.2315,19.88,4.25291,delika,délicat,0-1-0,/délicat,刁钻；娇嫩,target_content_with_gloss,0.84433,1
9435,performance,performance,NOM,B2,10.2125,10.139,2.72505,pɛʁfɔʁmɑ̃s,forme,1-1-1,_per/form(e).ance,业绩；功绩,target_content_with_gloss,0.844252,1
10337,préserver,préserver,VER,B2,10.206,12.551,3.12768,pʁezɛʁve,{serv},1-1-1,_pré/{serv}.er,保住；保全,target_content_with_gloss,0.844226,1
3417,créature,créature,NOM,B2,10.1661,35.715,5.88028,kʁeatyʁ,créer,0-1-1,/cré(er).ature,东西；亲信,target_content_with_gloss,0.844062,1
14116,ériger,ériger,VER,B2,10.1452,1.87,0.24036,eʁiʒe,diriger/direction,1-1-0,_é/{rig(er)},竖立；把…树立为,target_content_with_gloss,0.843977,1
5915,grille,grille,NOM,B2,10.1236,8.924,3.0098,gʁij,griller,0-1-1,/grill(er).e,格栅,target_content_with_gloss,0.843888,1
4846,essor,essor,NOM,B2,10.1075,1.057,0.4654,esɔʁ,essorer,0-1-0,/essor(er),突飞猛进；腾飞,target_content_with_gloss,0.843821,1
1289,barre,barre,NOM,B2,9.9941,24.801,9.33711,baʁ,barre,0-1-0,/barre,杆；杠,target_content_with_gloss,0.843352,1
1190,bactérie,bactérie,NOM,B2,9.9758,5.149,0.9507,bakteʁi,bactérie,0-1-0,/bactérie,病菌；细菌,target_content_with_gloss,0.843275,1
11633,sacré,sacré,ADJ,B1,21.8306,54.095,16.33803,sakʁe,,0-1-1,/sacr(e).é,神圣；神圣不可侵犯,target_content_with_gloss,0.843205,1
10139,projeter,projeter,VER,B2,9.939,9.297,0.88487,pʁoʒəte,{ject},1-1-1,_pro/{je(c)t}.er,上映；准备,target_content_with_gloss,0.843122,1
5227,fidèle,fidèle,NOM,B2,9.933,4.722,5.64605,fidɛl,(se) fier,0-1-1,/fi(er)/d.èle,不渝；信徒,target_content_with_gloss,0.843097,1
1225,balcon,balcon,NOM,B2,9.8977,7.579,2.40049,balkɔ̃,balcon,0-1-0,/balcon,阳台,target_content_with_gloss,0.842949,1
177,adhésion,adhésion,NOM,B2,9.8858,1.351,0.46693,adezjɔ̃,{hér},1-1-1,_ad/{hé(r/s)}.ion,粘着力,target_content_with_gloss,0.842899,1
13487,vertu,vertu,NOM,B2,9.8616,8.902,2.65156,vɛʁty,vertu,0-1-0,/vertu,德行；效力,target_content_with_gloss,0.842797,1
6013,généraliser,généraliser,VER,B2,9.8458,0.566,0.15309,ʒeneʁalize,genre,0-1-1,/général.er,以偏概全；推广,target_content_with_gloss,0.84273,1
10310,prélever,prélever,VER,B2,9.8315,6.006,0.84966,pʁeləve,lever,1-1-1,_pré/lev(er).er,征；徵,target_content_with_gloss,0.84267,1
5060,facilité,facilité,NOM,B2,9.8031,2.449,1.50643,fasilite,facile,0-1-2,/facil(e).it.é,伶俐；随和,target_content_with_gloss,0.842549,1
10752,ravir,ravir,VER,B2,9.7561,87.646,19.27893,ʁaviʁ,ravis,0-1-1,/rav(ir).ir,抢夺,target_content_with_gloss,0.84235,1
12494,surveillance,surveillance,NOM,B2,9.7448,34.491,10.93846,syʁvɛjɑ̃s,veille,1-1-1,_sur/veill(e).ance,监理,target_content_with_gloss,0.842302,1
7243,juridique,juridique,ADJ,B2,9.7333,8.579,2.46632,ʒyʁidik,jurer,0-1-2,/jur(er).id.ique,依法；正版,target_content_with_gloss,0.842253,1
4012,débarquer,débarquer,VER,B2,9.7177,24.288,2.93325,debaʁke,barque,1-1-1,_dé/barqu(e).er,上岸；下去,target_content_with_gloss,0.842186,1
12688,tarif,tarif,NOM,B2,9.7106,4.823,1.35334,taʁif,tarif,0-1-0,/§tarif§,价格；价钱,target_content_with_gloss,0.842156,1
10319,préoccuper,préoccuper,VER,B2,9.7044,21.585,3.59767,pʁeokype,occuper,1-1-1,_pré/occup(er).er,萦绕,target_content_with_gloss,0.842129,1
13026,tranquillité,tranquillité,NOM,B2,9.6798,3.18,1.3166,tʁɑ̃kilite,tranquille,0-1-1,/tranquill(e).ité,安宁,target_content_with_gloss,0.842024,1
6962,interprétation,interprétation,NOM,B2,9.6738,4.642,1.71157,ɛ̃tɛʁpʁetasjɔ̃,interprète,0-1-1,/interprèt(e).ation,口译；演绎,target_content_with_gloss,0.841998,1
4657,enfiler,enfiler,VER,B2,9.6622,10.241,1.56614,ɑ̃file,fil,1-1-1,_en/fil.er,穿上,target_content_with_gloss,0.841948,1
2654,comité,comité,NOM,B2,9.6473,22.627,5.66595,komite,comité,0-1-0,/comité,主席团；委员会,target_content_with_gloss,0.841884,1
9802,polir,polir,VER,B2,9.6415,8.557,3.5594,poliʁ,polir,0-1-1,/pol(ir).ir,修饰；打磨,target_content_with_gloss,0.841859,1
773,argument,argument,NOM,B2,9.6286,10.671,2.49694,aʁgymɑ̃,argument,0-1-1,/argu(er).ment,一说；变元,target_content_with_gloss,0.841804,1
13522,vider,vider,VER,B2,9.6084,29.364,21.22933,vide,vider,0-1-1,/vid(er).er,清空,target_content_with_gloss,0.841717,1
10520,pêcheur,pêcheur,NOM,B2,9.6077,7.908,1.4008,pɛʃœʁ,pêcher,0-1-1,/pêch(er).eur,海人；渔人,target_content_with_gloss,0.841714,1
8999,organe,organe,NOM,B2,9.5993,15.899,3.69259,ɔʁgan,organe,0-1-0,/organ(e),器官；机关,target_content_with_gloss,0.841677,1
11948,signification,signification,NOM,B2,9.5924,5.994,2.4357,siɲifikasjɔ̃,signe,0-1-2,/sign(e).ific.ation,含义；含意,target_content_with_gloss,0.841648,1
410,allier,allier,VER,B2,9.5832,5.687,3.01286,alje,allier,0-1-1,/alli(er).er,结社,target_content_with_gloss,0.841608,1
8627,nettement,nettement,ADV,B2,9.5803,2.066,0.93233,nɛtəmɑ̃,net,0-1-1,/nette.ment,截然,target_content_with_gloss,0.841595,1
8803,négocier,négocier,VER,B2,9.5684,24.31,5.26179,negosje,négoce,0-1-2,/négoc(e).i.er,交易；交涉,target_content_with_gloss,0.841544,1
1631,bourse,bourse,NOM,B2,9.5459,19.19,5.0398,buʁs,bourse,0-1-0,/bourse,交易所；助学金,target_content_with_gloss,0.841446,1
10160,promouvoir,promouvoir,VER,B2,9.4966,8.883,1.87079,pʁomuvwaʁ,{mot},1-1-0,_pro/mouvoir,促进；倡导,target_content_with_gloss,0.841232,1
6895,insulter,insulter,VER,B2,9.4944,20.244,3.53337,ɛ̃sylte,insulte,0-1-1,/insult(e).er,侮辱；凌辱,target_content_with_gloss,0.841222,1
9681,plantation,plantation,NOM,B2,9.4341,3.851,0.70576,plɑ̃tasjɔ̃,planter,0-1-1,/plant(er).ation,种植业,target_content_with_gloss,0.840958,1
10542,quarantaine,quarantaine,NOM,B2,9.3954,9.839,2.8613,kaʁɑ̃tɛn,quarante,0-1-1,/quarant(e).aine,检疫；质检,target_content_with_gloss,0.840788,1
175,adhérer,adhérer,VER,B2,9.3708,2.747,0.39192,adeʁe,{hér},1-1-1,_ad/{hér}.er,粘连；进入,target_content_with_gloss,0.84068,1
2139,cercle,cercle,NOM,B2,9.3406,21.851,5.47612,sɛʁkl,cercle,0-1-1,/cercl(e).e,圆圈；圈子,target_content_with_gloss,0.840546,1
8934,onde,onde,NOM,B2,9.3332,14.111,3.01439,ɔ̃d,onde,0-1-1,/ond(e).e,波；浪,target_content_with_gloss,0.840513,1
4198,dégât,dégât,NOM,B2,9.2904,17.652,6.56154,dega,gâter,1-1-0,_dé/gât(er),损失,target_content_with_gloss,0.840323,1
1484,bloquer,bloquer,VER,B2,9.2831,40.756,5.28628,bloke,bloc,0-1-1,/bloc/qu.er,冻结；卡住,target_content_with_gloss,0.840291,1
1603,bouleversement,bouleversement,NOM,B2,9.2826,0.804,0.22045,buləvɛʁsəmɑ̃,boule,0-2-1,/boule/vers(er).ement,丕变,target_content_with_gloss,0.840289,1
3421,crédit,crédit,NOM,B2,9.2696,31.348,9.15799,kʁedi,croire,0-1-1,/créd(ence).it,信用；信贷,target_content_with_gloss,0.840231,1
4028,déboucher,déboucher,VER,B2,9.2685,2.62,0.39804,debuʃe,bouche,1-1-1,_dé/bouch(er).er,流入；通向,target_content_with_gloss,0.840226,1
4158,défi,défi,NOM,B2,9.2657,18.013,5.26485,defi,(se) fier,1-1-0,_dé/fi(er),挑战,target_content_with_gloss,0.840213,1
10408,puce,puce,NOM,B2,9.2138,31.652,7.63013,pys,puce,0-1-0,/puce,矮子；芯片,target_content_with_gloss,0.839981,1
6580,inciter,inciter,VER,B2,9.1804,6.275,0.83742,ɛ̃site,inciter,0-1-1,/incit(er).er,怂恿；招惹,target_content_with_gloss,0.839831,1
10400,publication,publication,NOM,B1,20.088,3.035,0.84813,pyblikasjɔ̃,,0-1-1,/§public§.ation,出版物；刊物,target_content_with_gloss,0.83957,1
8762,nuire,nuire,VER,B2,9.0888,12.528,71.15279,nɥiʁ,nuire,0-1-1,/nui(re).re,暴,target_content_with_gloss,0.839418,1
2129,centrale,centrale,NOM,B2,9.0628,6.934,4.23148,sɑ̃tʁal,centre,0-1-1,/centr(e).ale,发电厂,target_content_with_gloss,0.8393,1
4170,définition,définition,NOM,B2,9.059,6.684,2.66381,definisjɔ̃,fin,1-1-1,_dé/fin.ition,定义；清晰度,target_content_with_gloss,0.839282,1
3309,coûteux,coûteux,ADJ,B2,9.0389,3.06,0.9109,kutø,coût,0-1-1,/coût.eux,太贵,target_content_with_gloss,0.839191,1
7040,inverse,inverse,NOM,B2,9.0349,6.753,4.22076,ɛ̃vɛʁs,vers,1-1-1,_in/vers.e,倒数,target_content_with_gloss,0.839172,1
8385,municipalité,municipalité,NOM,B2,8.9668,1.139,0.41182,mynisipalite,municipe,0-1-2,/municip(e).al.ité,直辖市,target_content_with_gloss,0.838861,1
8666,noce,noce,NOM,B2,8.9568,8.611,2.0989,nɔs,noce,0-1-1,/noc(e).e,婚宴,target_content_with_gloss,0.838815,1
11037,reproduire,reproduire,VER,B2,8.9452,17.009,2.45254,ʁəpʁodɥiʁ,{duire},2-1-1,_re_pro/{dui(re)}.re,再造；复制,target_content_with_gloss,0.838761,1
8168,mobile,mobile,NOM,B2,8.9194,13.69,5.88794,mobil,mobile,0-1-1,/mobil(e).e,床铃；活动,target_content_with_gloss,0.838642,1
12405,suivi,suivi,NOM,B2,8.9039,3.987,17.34691,sɥivi,suivre,0-1-1,/suiv(re).i,后续；心理咨询,target_content_with_gloss,0.838571,1
11583,révolte,révolte,NOM,B2,8.8835,3.908,1.45438,ʁevɔlt,volte,1-1-0,_ré/volt(e),暴动；造反,target_content_with_gloss,0.838476,1
1474,bleu,bleu,NOM,B2,8.8715,25.241,12.9256,blø,bleu,0-1-0,/bleu,撞伤；新兵,target_content_with_gloss,0.838421,1
3407,crâne,crâne,NOM,B2,8.833,26.25,8.74923,kʁan,crâne,0-1-0,/crâne,头颅；头骨,target_content_with_gloss,0.838242,1
6174,historien,historien,NOM,B2,8.8028,2.222,0.44244,istoʁjɛ̃,histoire,0-1-1,/histo(i)r(e).ien,历史学家,target_content_with_gloss,0.838101,1
13104,tribu,tribu,NOM,B2,8.8011,21.453,2.49847,tʁiby,tribu,0-1-0,/tribu,族人；部落,target_content_with_gloss,0.838093,1
10927,remarquable,remarquable,ADJ,B2,8.7708,13.016,4.71372,ʁəmaʁkabl,marque,1-1-1,_re/marqu(e).able,不简单；优异,target_content_with_gloss,0.837951,1
3064,contradictoire,contradictoire,ADJ,B2,8.7699,2.07,0.54807,kɔ̃tʁadiktwaʁ,dire,1-0-1,_contra.oire,矛盾,target_content_with_gloss,0.837947,1
11584,révolter,révolter,VER,B2,8.7567,2.794,1.45438,ʁevɔlte,volte,1-1-1,_ré/volt(e).er,造反,target_content_with_gloss,0.837885,1
6818,inondation,inondation,NOM,B2,8.7411,3.509,0.73484,inɔ̃dasjɔ̃,onde,1-1-1,_in/ond(e).ation,大水；洪水,target_content_with_gloss,0.837812,1
5805,gloire,gloire,NOM,B2,8.7163,21.842,7.31935,glwaʁ,gloire,0-1-0,/gloire,光荣；功名,target_content_with_gloss,0.837695,1
12376,succéder,succéder,VER,B2,8.6918,2.886,0.46081,syksede,céder,1-1-1,_su(b)/c/{ced/(ss)}.er,后继,target_content_with_gloss,0.83758,1
5258,filmer,filmer,VER,B1,19.1871,34.709,3.3022,filme,,0-1-1,/§film§.er,录影；拍片,target_content_with_gloss,0.837572,1
1987,carbone,carbone,NOM,B2,8.6798,5.763,1.71464,kaʁbɔn,carbone,0-1-1,/carbon(e).e,碳,target_content_with_gloss,0.837523,1
7203,journalisme,journalisme,NOM,B2,8.6427,2.763,0.95224,ʒuʁnalizm,jour,0-1-2,/jour[n].al.isme,新闻学,target_content_with_gloss,0.837347,1
9013,oriental,oriental,ADJ,B2,8.6326,3.044,0.58175,oʁjɑ̃tal,orient,0-1-1,/orient.al,东方；东方人,target_content_with_gloss,0.837299,1
4504,efforcer,efforcer,VER,B2,8.6209,4.557,0.78077,efɔʁse,force,1-1-1,_e(x)/f/forc(e).er,力求；努力,target_content_with_gloss,0.837244,1
1865,calcul,calcul,NOM,B2,8.6171,13.57,2.61635,kalkyl,calcul,0-1-0,/calcul,心计；结石,target_content_with_gloss,0.837226,1
13551,vigueur,vigueur,NOM,B2,8.6129,2.646,1.14819,vigœʁ,vigueur,0-1-0,/vigueur,元气；劲儿,target_content_with_gloss,0.837206,1
2982,constat,constat,NOM,B2,8.5927,0.854,0.35671,kɔ̃sta,{stant},1-1-1,_con/{st(ant}.at,笔录,target_content_with_gloss,0.837109,1
7926,matelas,matelas,NOM,B2,8.5833,7.858,2.70055,matəla,matelas,0-1-0,/matelas,卡垫；床垫,target_content_with_gloss,0.837064,1
7409,libraire,libraire,NOM,B2,8.5697,0.987,0.30006,libʁɛʁ,livre,0-1-1,/li(v/b)r(e).aire,书局,target_content_with_gloss,0.836999,1
12998,trahir,trahir,VER,B2,8.5684,46.75,6.70392,tʁaiʁ,trahir,0-1-1,/trah(ir).ir,出卖；叛变,target_content_with_gloss,0.836993,1
3632,descente,descente,NOM,B2,8.549,9.994,3.35885,desɑ̃t,{scend(re)},1-1-1,_dé/{scen(dre)}.te,下坡,target_content_with_gloss,0.8369,1
11194,rite,rite,NOM,B2,8.5228,4.367,0.97214,ʁit,rite,0-1-0,/rite,礼,target_content_with_gloss,0.836774,1
14087,épuiser,épuiser,VER,B2,8.5003,18.813,4.16565,epɥize,puits,1-1-1,_é/pui(t)s.er,期满；用光,target_content_with_gloss,0.836666,1
7638,législation,législation,NOM,B2,8.4957,0.984,0.38273,leʒislasjɔ̃,{lég},0-1-2,/{lég}.is.lation,立法,target_content_with_gloss,0.836644,1
13050,transparence,transparence,NOM,B2,8.4749,1.348,0.50367,tʁɑ̃spaʁɑ̃s,paraître,1-1-1,_trans/par(aître).ence,透明度,target_content_with_gloss,0.836544,1
1056,authentique,authentique,ADJ,B2,8.4722,8.209,2.72964,otɑ̃tik,authentique,0-1-0,/authentique,原装；地道,target_content_with_gloss,0.836531,1
7916,masse,masse,NOM,B1,18.6552,16.278,5.5297,mas,,0-1-0,/masse,大容量；质量,target_content_with_gloss,0.836349,1
1082,autonomie,autonomie,NOM,B2,8.4103,1.396,0.55419,otonomi,{nome},1-1-1,_aut(o)/{nom(e)}.ie,自治,target_content_with_gloss,0.83623,1
6469,implantation,implantation,NOM,B2,8.3682,0.75,0.23882,ɛ̃plɑ̃tasjɔ̃,planter,1-1-1,_i(n)/m/plant(er).ation,插入,target_content_with_gloss,0.836025,1
